ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11560,영등포구,11500,당산동5가,1,대지,0013,0000,당산효성타운2차,20240127,120000,84.38,0.0,13.0,,,2001,아파트,중개거래,서울 영등포구
2024,11470,양천구,10300,신월동,1,대지,0523,0006,모던그린힐,20240127,31500,69.75,39.24,5.0,,,2009,연립다세대,중개거래,"서울 강서구, 서울 양천구"
2024,11305,강북구,10300,수유동,1,대지,0535,0201,현대그랑빌(B),20240127,15000,36.18,21.41,3.0,,,2000,연립다세대,중개거래,서울 강북구
2024,11530,구로구,10200,구로동,1,대지,0110,0001,희훈타워빌,20240127,65000,142.59,0.0,7.0,,,1998,아파트,중개거래,인천 계양구
2024,11170,용산구,13000,이태원동,,,,,,20240127,95000,135.19,89.0,0.0,,,1993,단독다가구,중개거래,서울 용산구
2024,11590,동작구,10700,사당동,1,대지,1133,0000,삼성래미안,20240127,134000,158.47,0.0,13.0,,,2003,아파트,중개거래,서울 동작구
2024,11410,서대문구,11700,연희동,1,대지,0122,0003,정연 지오빌,20240127,10500,19.44,25.26,5.0,,,2002,오피스텔,중개거래,서울 은평구
2024,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),20240127,59500,62.1,0.0,12.0,,,1988,아파트,중개거래,서울 노원구
2024,11350,노원구,10300,공릉동,1,대지,0715,0000,시영3차(라이프)아파트,20240127,32000,34.44,0.0,14.0,,,1994,아파트,중개거래,서울 노원구
2024,11410,서대문구,11900,북가좌동,1,대지,0371,0001,월드컵현대,20240127,81500,84.93,0.0,12.0,,,1998,아파트,중개거래,서울 서대문구
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,20240127,14400,14.7,0.0,8.0,,,2016,아파트,중개거래,서울 동작구
2024,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,20240127,16700,18.63,0.0,10.0,,,2014,아파트,중개거래,서울 광진구
2024,11410,서대문구,11600,창천동,1,대지,0510,0002,3RU-City,20240127,23300,25.06,0.0,12.0,,,2013,아파트,중개거래,서울 마포구
2024,11620,관악구,10100,봉천동,1,대지,1730,0000,e편한세상서울대입구1단지,20240127,112400,84.92,0.0,6.0,,,2019,아파트,중개거래,서울 관악구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,20240127,240000,84.99,0.0,19.0,,,2008,아파트,중개거래,서울 송파구
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,20240127,24000,28.8,39.6,4.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11380,은평구,11400,진관동,1,대지,0062,0000,은평스카이뷰자이,20240127,100000,84.75,0.0,15.0,,,2019,아파트,중개거래,서울 은평구
2024,11200,성동구,10400,도선동,1,대지,0046,0000,W에비뉴타워,20240127,23000,23.32,23.32,8.0,,,2018,오피스텔,중개거래,서울 성동구
2024,11215,광진구,10300,구의동,1,대지,0035,0048,금화빌라,20240127,20000,38.18,24.9,1.0,,,1997,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10300,수유동,1,대지,0274,0005,(274-5),20240127,13000,23.37,31.64,8.0,,,2017,오피스텔,중개거래,서울 강북구
2024,11380,은평구,11400,진관동,1,대지,0100,0000,은평헤스티아,20240127,12500,26.23,39.39,8.0,,,2015,오피스텔,중개거래,서울 은평구
2024,11380,은평구,10700,응암동,1,대지,0767,0000,백련산에스케이뷰아이파크,20240127,85500,59.85,0.0,13.0,,,2020,아파트,중개거래,서울 은평구
2024,11215,광진구,10500,자양동,1,대지,0788,0000,자양7차현대홈타운,20240127,105000,59.94,0.0,12.0,,,2001,아파트,중개거래,서울 광진구
2024,11680,강남구,10400,청담동,1,대지,0005,0000,경원오피스텔,20240126,26000,22.77,31.66,17.0,,,1991,오피스텔,중개거래,서울 강남구
2024,11680,강남구,11200,자곡동,1,대지,0658,0000,강남힐스테이트에코,20240126,17000,23.75,31.49,9.0,,,2014,오피스텔,중개거래,서울 강남구
2024,11230,동대문구,10900,휘경동,,,,,,20240126,44000,80.8,69.0,0.0,,,2018,단독다가구,중개거래,서울 중랑구
2024,11650,서초구,10800,서초동,1,대지,1330,0012,강남역인앤인,20240126,20000,32.28,44.24,8.0,,,2005,오피스텔,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,0340,0090,가온빌,20240126,19000,26.96,17.07,5.0,,,2014,연립다세대,직거래,
2024,11215,광진구,10300,구의동,1,대지,0060,0047,대명쉐르빌,20240126,40000,66.74,31.28,4.0,,,2004,연립다세대,중개거래,서울 광진구
2024,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,20240126,87000,114.78,0.0,7.0,,,2000,아파트,중개거래,서울 관악구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,20240126,91000,59.96,0.0,9.0,,,2000,아파트,중개거래,서울 성동구
2024,11290,성북구,13600,하월곡동,,,,,,20240126,16000,16.53,26.0,0.0,,,1974,단독다가구,중개거래,서울 성북구
2024,11290,성북구,13600,하월곡동,1,대지,0090,0288,월곡빌라,20240126,29500,58.19,52.66,3.0,,,1982,연립다세대,중개거래,서울 성북구
2024,11305,강북구,10100,미아동,1,대지,1363,0000,수유지웰에스테이트,20240126,11100,15.89,13.04,3.0,,,2015,연립다세대,직거래,
2024,11200,성동구,12200,용답동,1,대지,0167,0010,엘리카운티,20240126,55000,29.66,19.91,5.0,,,2023,연립다세대,직거래,
2024,11380,은평구,10300,불광동,1,대지,0633,0000,북한산현대홈타운,20240126,81000,85.0,0.0,3.0,,,2004,아파트,중개거래,서울 은평구
2024,11590,동작구,10700,사당동,1,대지,1155,0000,대성유니드,20240126,90000,84.93,0.0,3.0,,,2009,아파트,중개거래,서울 동작구
2024,11200,성동구,11300,옥수동,1,대지,0060,0000,풍림아이원,20240126,166500,84.76,0.0,10.0,,,2004,아파트,중개거래,서울 성동구
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,20240126,42000,46.55,60.68,13.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11290,성북구,10300,돈암동,1,대지,0633,0000,동부센트레빌,20240126,83700,80.54,0.0,18.0,,,2003,아파트,중개거래,"서울 동대문구, 서울 성북구"
2024,11320,도봉구,10600,방학동,1,대지,0531,0000,신동아아파트2,20240126,48000,84.86,0.0,4.0,,,1992,아파트,중개거래,서울 도봉구
2024,11470,양천구,10300,신월동,1,대지,0235,0007,신목동샤르망오피스텔,20240126,9800,26.94,35.94,3.0,,,2004,오피스텔,중개거래,서울 구로구
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,20240126,32500,39.84,0.0,7.0,,,1996,아파트,중개거래,"경기 고양일산서구, 서울 중랑구"
2024,11305,강북구,10300,수유동,1,대지,0510,0022,동익빌라,20240126,13000,49.52,43.06,2.0,,,1982,연립다세대,중개거래,서울 강북구
2024,11290,성북구,13300,정릉동,1,대지,1020,0000,정릉우성아파트 101~105동,20240126,37000,46.65,0.0,14.0,,,2000,아파트,중개거래,서울 성북구
2024,11590,동작구,10700,사당동,1,대지,1131,0000,두산위브트레지움,20240126,135000,84.42,0.0,19.0,,,2011,아파트,중개거래,서울 동작구
2024,11545,금천구,10200,독산동,1,대지,0892,0007,성호그린빌라5차,20240126,23500,57.64,30.21,2.0,,,1996,연립다세대,중개거래,서울 금천구
2024,11440,마포구,12500,성산동,1,대지,0023,0002,정원빌라,20240126,25000,38.39,17.82,-1.0,,,1996,연립다세대,중개거래,서울 마포구
2024,11230,동대문구,10300,제기동,1,대지,1212,0000,한신아파트,20240126,70000,59.84,0.0,14.0,,,2004,아파트,중개거래,서울 동대문구
2024,11260,중랑구,10400,묵동,1,대지,0379,0000,극동늘푸른,20240126,52500,57.63,0.0,20.0,,,1999,아파트,중개거래,서울 중랑구
2024,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,20240126,98000,59.99,0.0,4.0,,,2015,아파트,중개거래,서울 영등포구
2024,11470,양천구,10100,신정동,1,대지,0743,0002,신정6현대,20240126,58900,59.4,0.0,11.0,,,2000,아파트,중개거래,서울 강서구
2024,11710,송파구,10400,송파동,1,대지,0094,0018,94-18,20240126,37300,36.98,23.41,3.0,,,2017,연립다세대,중개거래,서울 송파구
2024,11680,강남구,10100,역삼동,1,대지,0832,0033,성우스타우스오피스텔,20240126,20250,32.03,41.12,9.0,,,2004,오피스텔,중개거래,서울 강남구
2024,11620,관악구,10300,남현동,1,대지,1053,0027,미연제,20240126,37500,53.54,34.08,5.0,,,2014,연립다세대,중개거래,"서울 동작구, 서울 서초구"
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,20240126,38300,39.97,0.0,18.0,,,2001,아파트,중개거래,서울 동대문구
2024,11380,은평구,10500,구산동,1,대지,0211,0013,구산맨션,20240126,45000,105.03,59.4,3.0,,,1993,연립다세대,직거래,
2024,11200,성동구,10600,사근동,1,대지,0315,0000,한양마이라움,20240126,16800,17.99,0.0,3.0,,,2018,아파트,직거래,
2024,11305,강북구,10200,번동,1,대지,0148,0213,한양빌라6차,20240126,11000,27.87,14.5,3.0,,,1995,연립다세대,중개거래,서울 강동구
2024,11440,마포구,12500,성산동,1,대지,0200,0100,선진빌라,20240126,32500,59.25,29.02,3.0,,,1996,연립다세대,중개거래,"서울 마포구, 서울 서초구"
2024,11680,강남구,10800,논현동,1,대지,0269,0000,선경골든빌,20240126,67000,77.79,39.33,1.0,,,2002,연립다세대,중개거래,서울 강남구
2024,11110,종로구,18200,구기동,1,대지,0110,0001,요진오피스텔쉐레이,20240126,12800,26.54,35.4,8.0,,,1989,오피스텔,중개거래,서울 종로구
2024,11500,강서구,10900,방화동,1,대지,0292,0001,양지샤인빌,20240126,31000,43.71,27.21,3.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,10200,영등포동1가,1,대지,0127,0000,신한헤스티아,20240126,12000,18.01,28.65,9.0,,,2016,오피스텔,직거래,
2024,11740,강동구,10800,성내동,1,대지,0208,0002,(208-2),20240126,25000,54.71,32.3,5.0,,,2008,연립다세대,중개거래,"경기 고양덕양구, 서울 강동구"
2024,11470,양천구,10200,목동,1,대지,0966,0000,목동에버하임,20240126,42500,41.06,0.0,9.0,,,2019,아파트,중개거래,서울 양천구
2024,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,20240126,113000,55.02,0.0,12.0,,,1987,아파트,중개거래,서울 양천구
2024,11350,노원구,10500,상계동,1,대지,0112,0011,진주아트빌,20240126,41500,57.14,38.5,2.0,,,2002,연립다세대,중개거래,서울 노원구
2024,11260,중랑구,10100,면목동,1,대지,0193,0001,면목한신,20240126,29000,27.0,0.0,12.0,,,1987,아파트,중개거래,서울 중랑구
2024,11500,강서구,10300,화곡동,1,대지,0362,0077,casagio,20240126,26800,29.93,18.31,3.0,,,2019,연립다세대,중개거래,서울 강서구
2024,11590,동작구,10200,상도동,1,대지,0363,0164,상도휴엔하임,20240126,14300,14.7,0.0,12.0,,,2016,아파트,중개거래,서울 동작구
2024,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,20240125,23200,29.99,38.61,12.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11215,광진구,10500,자양동,1,대지,0784,0001,대동,20240125,115000,84.65,0.0,11.0,,,1999,아파트,중개거래,서울 광진구
2024,11590,동작구,10800,대방동,1,대지,0337,0001,대방오피스텔,20240125,12500,22.23,28.86,3.0,,,2003,오피스텔,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0470,0000,삼환,20240125,51000,59.4,0.0,6.0,,,1995,아파트,중개거래,서울 구로구
2024,11470,양천구,10200,목동,1,대지,0131,0057,목동우리파크빌,20240125,38000,29.56,25.4,4.0,,,2021,연립다세대,중개거래,서울 양천구
2024,11380,은평구,10700,응암동,1,대지,0698,0002,제니스빌,20240125,19000,26.45,16.72,5.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,0797,0014,힐스테이트에코마곡,20240125,17800,23.75,23.75,6.0,,,2016,오피스텔,직거래,
2024,11710,송파구,10800,문정동,1,대지,0618,0000,파크하비오,20240125,21850,26.53,33.53,11.0,,,null,오피스텔,중개거래,서울 송파구
2024,11740,강동구,10100,명일동,1,대지,0046,0002,고덕역 효성해링턴 타워 더퍼스트,20240125,26000,26.4,40.61,7.0,,,2020,오피스텔,직거래,
2024,11560,영등포구,13300,대림동,1,대지,0608,0001,현대3차,20240125,72700,59.83,0.0,13.0,,,1997,아파트,중개거래,서울 영등포구
2024,11590,동작구,10200,상도동,1,대지,0450,0000,상도동래미안1차,20240125,118000,114.17,0.0,9.0,,,2004,아파트,중개거래,서울 동작구
2024,11470,양천구,10300,신월동,1,대지,0488,0009,우정쉐르빌(라),20240125,29500,68.29,32.04,4.0,,,2003,연립다세대,중개거래,서울 양천구
2024,11740,강동구,10700,암사동,1,대지,0670,0000,동원베네스트,20240125,74800,84.89,0.0,4.0,,,2002,아파트,중개거래,서울 강동구
2024,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,20240125,70000,59.86,0.0,4.0,,,2003,아파트,중개거래,서울 성북구
2024,11200,성동구,12200,용답동,1,대지,0026,0021,Y.H빌리지3,20240125,50000,25.6,14.65,4.0,,,2023,연립다세대,중개거래,서울 성동구
2024,11410,서대문구,11100,홍제동,1,대지,0460,0000,인왕산현대,20240125,70000,59.93,0.0,15.0,,,2000,아파트,중개거래,서울 서대문구
2024,11440,마포구,12200,합정동,1,대지,0473,0000,마포 한강 2차 푸르지오,20240125,30700,23.09,34.38,34.0,,,2016,오피스텔,중개거래,서울 마포구
2024,11545,금천구,10100,가산동,1,대지,0550,0017,가산 미소지움,20240125,10600,15.88,15.88,6.0,,20240125,2017,오피스텔,중개거래,서울 금천구
2024,11545,금천구,10100,가산동,1,대지,0535,0007,G밸리 하우스디 어반,20240125,16500,19.24,29.21,14.0,,,2019,오피스텔,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0870,0041,서로아트빌,20240125,18600,55.24,34.49,3.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11545,금천구,10100,가산동,1,대지,0535,0055,가산유미어스오피스텔,20240125,12150,17.16,26.19,3.0,,20240125,2018,오피스텔,중개거래,서울 금천구
2024,11530,구로구,10800,오류동,1,대지,0006,0001,한백고은,20240125,38000,84.69,0.0,2.0,,,2005,아파트,중개거래,서울 구로구
2024,11530,구로구,10800,오류동,1,대지,0009,0033,양지쉐르빌,20240125,32000,54.19,34.55,4.0,,,2014,연립다세대,중개거래,서울 구로구
2024,11500,강서구,10300,화곡동,1,대지,1081,0000,동양하우징,20240125,31700,44.63,24.79,3.0,,,2016,연립다세대,중개거래,서울 강서구
2024,11260,중랑구,10100,면목동,1,대지,0136,0093,유림빌라(2동),20240125,32000,62.1,27.0,3.0,,,1995,연립다세대,중개거래,서울 중랑구
2024,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(101동~118동),20240125,130000,84.95,0.0,5.0,,,2021,아파트,중개거래,서울 양천구
2024,11500,강서구,10200,등촌동,1,대지,0656,0017,지엠벨리,20240125,30600,27.57,0.0,5.0,,,2019,아파트,중개거래,서울 강서구
2024,11740,강동구,10700,암사동,1,대지,0489,0062,암사팰리스,20240125,22000,28.56,21.5,4.0,,,2019,연립다세대,직거래,
2024,11740,강동구,10100,명일동,1,대지,0359,0000,래미안솔베뉴,20240125,120000,78.07,0.0,9.0,,,2019,아파트,직거래,
2024,11320,도봉구,10700,창동,1,대지,0603,0080,대림주택,20240125,12000,35.37,14.38,3.0,,,1994,연립다세대,중개거래,서울 도봉구
2024,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20240125,77750,59.33,0.0,10.0,,,2001,아파트,중개거래,서울 영등포구
2024,11560,영등포구,13200,신길동,1,대지,0150,0003,쌍용프라임,20240125,40000,27.86,18.6,3.0,,,2019,연립다세대,중개거래,서울 영등포구
2024,11560,영등포구,11300,당산동3가,1,대지,0561,0000,동부센트레빌,20240125,115000,114.96,0.0,1.0,,,2003,아파트,중개거래,"서울 광진구, 서울 영등포구"
2024,11440,마포구,10400,도화동,1,대지,0209,0004,(209-4),20240125,66000,61.74,35.68,3.0,,,2000,연립다세대,중개거래,서울 성동구
2024,11740,강동구,10700,암사동,1,대지,0475,0034,삼흥빌라,20240125,22000,47.1,23.06,2.0,,,1993,연립다세대,중개거래,서울 강동구
2024,11470,양천구,10300,신월동,1,대지,0029,0004,가온빌2차,20240125,14000,20.06,12.37,6.0,,,2015,연립다세대,중개거래,서울 강서구
2024,11260,중랑구,10100,면목동,1,대지,0126,0025,청명에버빌비동,20240125,27000,29.74,15.32,3.0,,,2015,연립다세대,중개거래,서울 중랑구
2024,11545,금천구,10200,독산동,1,대지,1037,0015,호암빌(1037),20240125,23800,27.83,16.03,3.0,,,2015,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10700,사당동,1,대지,1012,0041,(1012-41),20240125,55000,36.12,23.14,3.0,,,2002,연립다세대,중개거래,서울 서초구
2024,11410,서대문구,11200,대현동,1,대지,0104,0036,신촌자이엘라,20240125,27400,23.36,0.0,19.0,,,2014,아파트,중개거래,서울 마포구
2024,11320,도봉구,10700,창동,1,대지,0296,0012,범양빌라(가),20240125,11000,46.79,23.44,-1.0,,,1992,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,0730,0002,상계주공3(고층),20240125,63000,58.01,0.0,5.0,,,1987,아파트,중개거래,서울 노원구
2024,11380,은평구,10700,응암동,1,대지,0110,0038,삼영N캐슬,20240125,24800,29.98,11.69,6.0,,,2016,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10600,방학동,1,대지,0664,0027,미소지움(664-27),20240125,13900,23.4,15.46,3.0,,,2017,연립다세대,중개거래,서울 도봉구
2024,11710,송파구,10800,문정동,1,대지,0622,0000,송파한화오벨리스크,20240125,20000,26.82,34.53,9.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11560,영등포구,13200,신길동,1,대지,4780,0000,보라매경남아너스빌,20240125,93000,84.79,0.0,6.0,,,2005,아파트,중개거래,"서울 동작구, 서울 영등포구"
2024,11110,종로구,10700,적선동,1,대지,0156,0000,광화문 플래티넘,20240125,38500,51.24,73.69,6.0,,,2003,오피스텔,중개거래,"서울 마포구, 서울 종로구"
2024,11680,강남구,10800,논현동,1,대지,0271,0000,학동빌라(271),20240125,50500,108.35,47.8,3.0,,,1992,연립다세대,직거래,
2024,11530,구로구,10700,개봉동,1,대지,0105,0012,영모던빌,20240125,20000,27.47,17.7,6.0,,,2016,연립다세대,직거래,
2024,11560,영등포구,10300,영등포동2가,1,대지,0175,0000,여의도 해링턴타워 196,20240125,19000,18.1,28.73,9.0,,,2022,오피스텔,중개거래,서울 영등포구
2024,11560,영등포구,13200,신길동,1,대지,0614,0000,"수현빌라1,2동",20240124,34800,27.44,18.62,4.0,,,2023,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,1255,0000,은빛1단지,20240124,45000,59.92,0.0,7.0,,,1998,아파트,중개거래,서울 노원구
2024,11560,영등포구,13200,신길동,1,대지,0614,0000,"수현빌라1,2동",20240124,35000,27.57,18.71,3.0,,,2023,연립다세대,직거래,
